ticker,score,last_price,strategy_count,avg_strat_return_pct,avg_strat_max_drawdown_pct,avg_strat_sharpe,avg_strat_sortino,avg_strat_calmar,avg_pl_pct_all,pl_std_dev,positive_strat_ratio,avg_trades_per_strat,avg_commission_per_strat,bh_return_pct,bh_max_drawdown_pct,bh_sharpe,top_strategies,worst_strategies
BHEL,-0.40563856954601607,211.69000244140625,47,-5.457617007537752,15.277263799970006,-0.40563856954601607,-0.44146068669223065,-0.34396764972427857,-5.461905251124283,10.034134661424234,0.23404255319148937,71.55319148936171,658.2896636034378,-15.992134334921493,46.10143909309327,-0.14687429712094116,"center_of_gravity_strategy:15.10, williams_vix_fix_strategy:15.01, triple_moving_average_strategy:6.33","elder_ray_strategy:-23.60, ultimate_oscillator_strategy:-25.18, schaff_trend_cycle_strategy:-32.24"
NCC,-0.4162087348476897,213.27000427246094,47,-6.353374705093529,17.108785634884175,-0.4162087348476897,-0.4823002381532226,-0.3576207725247249,-6.358168289576588,9.937404433750144,0.2553191489361702,73.87234042553192,658.177500235375,-17.957272794829883,50.77194406008873,-0.17137473774233902,"simple_trend_reversal_strategy:15.21, momentum_strategy:10.92, center_of_gravity_strategy:6.56","dual_thrust_strategy:-23.18, kalman_filter_strategy:-23.42, adaptive_channel_strategy:-23.71"
ADANIENSOL,-0.42190721061892866,866.3499755859375,47,-6.287160418967819,15.605048693001233,-0.42190721061892866,-0.45299011327411304,-0.387990536109102,-6.291857945923502,11.559303386315587,0.19148936170212766,72.2127659574468,626.6379416542866,-21.122593449891504,52.88974098156712,-0.1361862656680986,"bollinger_bands_strategy:26.48, dpo_strategy:15.88, simple_trend_reversal_strategy:10.01","dema_strategy:-24.42, volume_price_trend_strategy:-25.47, schaff_trend_cycle_strategy:-28.60"
BORORENEW,-0.4327348329987002,501.29998779296875,47,-4.8210526412020505,9.351712029760172,-0.4327348329987002,-0.6083928359548852,-0.49631363921440996,-4.824989853863653,12.53518845697347,0.2765957446808511,72.14893617021276,636.8392204018451,-7.9507876852880965,26.53516979202179,0.018095428181401807,"keltner_channel_strategy:29.24, williams_vix_fix_strategy:27.54, bollinger_bands_strategy:13.89","volume_price_trend_strategy:-24.04, price_channel_strategy:-25.57, adaptive_momentum_filter_strategy:-32.21"
VTL,-0.4340394066049412,398.25,47,-4.688546843613739,11.83516557506694,-0.4340394066049412,-0.6810071635477832,-0.38138010778583,-4.693414772956045,7.6248915534004595,0.1276595744680851,72.27659574468085,676.4302195752732,-9.664877919215142,35.357474745550164,-0.10931408770905876,"center_of_gravity_strategy:12.74, simple_trend_reversal_strategy:8.89, psar_strategy:4.95","adaptive_momentum_filter_strategy:-19.03, volume_price_trend_strategy:-19.99, hull_moving_average_strategy:-21.60"
IRFC,-0.43504962301377637,124.37999725341797,47,-6.112443705451042,16.504117017998375,-0.43504962301377637,-0.5412943595904465,-0.35664749866608625,-6.1157107745630785,9.802343491656947,0.2127659574468085,73.31914893617021,668.6062908033007,-13.53051680345293,48.41034416051063,-0.11431098209718678,"adaptive_momentum_filter_strategy:11.48, triple_moving_average_strategy:10.62, trix_strategy:4.58","elder_ray_strategy:-23.84, schaff_trend_cycle_strategy:-26.69, kalman_filter_strategy:-36.90"
GODREJCP,-0.44053756029377117,1143.5999755859375,47,-3.3521075670556733,11.02943722681048,-0.44053756029377117,-0.6096563956298716,-0.29251278416383075,-3.3542295920728322,5.5302900293440995,0.1702127659574468,69.42553191489361,647.6760131978785,-3.5865951155494846,34.040661274218046,0.0022281550869035446,"williams_vix_fix_strategy:7.15, triple_moving_average_strategy:4.14, hull_moving_average_strategy:3.25","kst_strategy:-14.29, ultimate_oscillator_strategy:-14.84, volume_price_trend_strategy:-21.99"
LICHSGFIN,-0.4469939916976291,561.4500122070312,47,-4.2922676175839225,11.998881193351117,-0.4469939916976291,-0.5226525145093149,-0.34435491260195433,-4.296293760333116,7.956854766725013,0.2127659574468085,71.91489361702128,685.4751821159201,-10.975685054269357,38.31792748114506,-0.14272175576145316,"rsi_strategy:10.76, bollinger_bands_strategy:8.14, dpo_strategy:7.86","trix_strategy:-19.26, ultimate_oscillator_strategy:-21.56, triple_moving_average_strategy:-28.58"
APTUS,-0.4487162818692772,299.3999938964844,47,-4.124150971246243,9.185885553920148,-0.4487162818692772,-0.712849500202868,-0.432174787068492,-4.128316559044054,6.147257039545022,0.14893617021276595,69.27659574468085,637.8660651965853,-9.390166017776103,30.021935706492343,-0.16504866469064558,"rsi_strategy:13.31, kst_strategy:3.16, wavelet_momentum_strategy:2.63","adaptive_channel_strategy:-15.13, volatility_breakout_strategy:-17.65, ultimate_oscillator_strategy:-17.86"
NHPC,-0.45116126976661675,82.13999938964844,47,-4.952172771899543,12.141847337842378,-0.45116126976661675,-0.49103582340769364,-0.39266999879263154,-4.956865570226065,7.620168090531392,0.1702127659574468,73.48936170212765,632.8458628522183,-8.7286917126997,37.014912297752446,-0.07246362767667522,"simple_trend_reversal_strategy:11.03, trix_strategy:9.78, center_of_gravity_strategy:7.31","volatility_breakout_strategy:-18.91, psar_strategy:-19.88, schaff_trend_cycle_strategy:-22.75"
ADANIPORTS,-0.4595494792894921,1174.75,47,-6.5295530771460335,13.254841880100566,-0.4595494792894921,-0.43031611018501736,-0.4744185087317507,-6.534599774304977,8.586170766163999,0.2127659574468085,69.74468085106383,601.6501819834607,-15.978331807619483,33.77668567994694,-0.22149395803109598,"williams_vix_fix_strategy:10.26, pairs_trading_strategy:4.69, simple_trend_reversal_strategy:2.27","adaptive_channel_strategy:-23.60, volume_price_trend_strategy:-25.04, schaff_trend_cycle_strategy:-25.10"
CERA,-0.4632613933681788,5642.7001953125,47,-3.4896225414914883,12.668292560219271,-0.4632613933681788,-0.8372500628429927,-0.2651259848870669,-3.491310641424942,9.938769752057178,0.2978723404255319,50.170212765957444,503.9762376786902,-17.634331856471018,51.226676323159246,-0.38623062716493556,"volume_price_trend_strategy:17.04, adaptive_momentum_filter_strategy:12.96, trix_strategy:12.16","ultimate_oscillator_strategy:-21.56, rsi_strategy:-21.88, dpo_strategy:-27.10"
CHEMPLASTS,-0.463507171436685,432.3500061035156,47,-4.789052944794969,11.745356727802038,-0.463507171436685,-0.6943731966176686,-0.3925420156131687,-4.792853660512074,7.293501614121195,0.1276595744680851,69.02127659574468,637.367808734001,-5.980210858975077,35.07642799678198,0.008415177358344812,"rsi_strategy:14.82, simple_trend_reversal_strategy:11.73, center_of_gravity_strategy:7.29","psar_strategy:-17.83, ultimate_oscillator_strategy:-17.90, hull_moving_average_strategy:-18.13"
AETHER,-0.46493524085165233,824.75,47,-3.7338079564902316,8.547109632671834,-0.46493524085165233,-0.6406335418517787,-0.4204800257963927,-3.736292184944316,9.303314713076265,0.19148936170212766,73.7872340425532,686.3973210605053,0.9794918885827952,29.518096793169548,0.18348501950535556,"bollinger_bands_strategy:21.71, dpo_strategy:16.42, keltner_channel_strategy:16.37","psar_strategy:-18.44, price_channel_strategy:-18.98, triple_moving_average_strategy:-25.48"
