ticker,score,last_price,strategy_count,avg_strat_return_pct,avg_strat_max_drawdown_pct,avg_strat_sharpe,avg_strat_sortino,avg_strat_calmar,avg_pl_pct_all,pl_std_dev,positive_strat_ratio,avg_trades_per_strat,avg_commission_per_strat,bh_return_pct,bh_max_drawdown_pct,bh_sharpe,top_strategies,worst_strategies
MUTHOOTFIN,1.194234360263223,2382.89990234375,47,10.47270084300238,4.045474045654588,1.194234360263223,1.836712073364345,2.4851328021951917,10.466016859342536,14.179332703362128,0.6595744680851063,67.8936170212766,662.5018661148396,54.60513143488575,13.969138679230959,1.7241774705592545,"ultimate_oscillator_strategy:46.65, adaptive_momentum_filter_strategy:46.65, information_flow_strategy:46.65","relative_vigor_index_strategy:-3.35, schaff_trend_cycle_strategy:-3.43, hull_moving_average_strategy:-8.09"
JUBLFOOD,1.1893344901289902,664.3499755859375,47,12.781142926300593,8.49806404926886,1.1893344901289902,2.00373003594652,1.4432197324044516,12.775751354815538,14.55159473243182,0.6808510638297872,67.06382978723404,704.2244636931724,46.36100672162511,22.20845361622565,1.316800948846512,"psar_strategy:48.18, information_flow_strategy:45.65, elder_ray_strategy:39.16","fisher_transform_strategy:-2.83, relative_vigor_index_strategy:-2.89, wavelet_momentum_strategy:-2.95"
GODFRYPHLP,1.1867295653986125,6769.2001953125,47,27.148765624230144,18.199526025703452,1.1867295653986125,2.4151957976195346,1.4279745620727555,27.145052912306774,33.68373913143087,0.7872340425531915,61.57446808510638,641.6106692777594,121.95907677543522,48.27570760763124,1.462425457528147,"information_flow_strategy:117.01, triple_moving_average_strategy:110.43, schaff_trend_cycle_strategy:108.98","zeta_potential_strategy:0.00, mass_index_strategy:-0.13, wavelet_momentum_strategy:-7.20"
VEDL,1.174594745319545,463.3999938964844,47,15.693214922793919,9.992237386454475,1.174594745319545,1.902191359944584,1.5062999997317805,15.686979222047505,16.186517598196165,0.7659574468085106,71.76595744680851,774.8871183101573,77.25747858508647,22.994153227678844,1.727264908576699,"ultimate_oscillator_strategy:55.97, information_flow_strategy:55.97, adaptive_momentum_filter_strategy:44.34","zeta_potential_strategy:0.00, dpo_strategy:-5.04, wavelet_momentum_strategy:-5.81"
BSE,1.1661591868898296,5479.7998046875,47,26.91994168041967,11.680875760375597,1.1661591868898296,1.841688491536016,2.2062019497812724,26.912955028769645,27.96736081547409,0.7659574468085106,65.14893617021276,679.7571008612449,103.3287737002781,36.49093561158575,1.4061801513939376,"elder_ray_strategy:103.69, information_flow_strategy:93.76, ultimate_oscillator_strategy:78.38","relative_vigor_index_strategy:-0.06, kauffman_efficiency_strategy:-1.05, hull_moving_average_strategy:-12.54"
MCX,1.1649636446796061,5311.75,47,14.49632573117967,11.886947843004226,1.1649636446796061,1.6598996485068858,1.169876528720628,14.492165844716176,15.907191281367396,0.723404255319149,58.808510638297875,580.4493811710438,49.31075055373218,34.67413577041185,1.1606450185962696,"adaptive_channel_strategy:46.10, information_flow_strategy:43.50, price_channel_strategy:42.55","rsi_strategy:-2.53, wavelet_momentum_strategy:-3.55, relative_vigor_index_strategy:-4.08"
BAJAJHLDNG,1.138927415847656,12473.0498046875,47,8.369134556642477,3.735703917861898,1.138927415847656,1.909231120593571,2.151455911539834,8.366827988515004,13.24989416057441,0.6382978723404256,32.8936170212766,420.7579519718251,49.621968104067626,18.336131011596695,1.3702832720556084,"adaptive_momentum_filter_strategy:52.34, information_flow_strategy:52.34, dual_thrust_strategy:42.91","center_of_gravity_strategy:-0.93, vortex_indicator_strategy:-2.32, momentum_strategy:-4.65"
ZFCVINDIA,1.125969184137121,12993.5498046875,47,0.6178797025744087,0.3884582405284212,1.125969184137121,1.2214907093469662,1.5297047794863965,0.6178797025743837,2.097112455645259,0.2127659574468085,0.8085106382978723,11.103760451296544,-14.853929388901665,44.224346300671755,-0.18967613118048632,"rsi_strategy:13.16, information_flow_strategy:6.06, keltner_channel_strategy:2.07","complex_network_strategy:0.00, zeta_potential_strategy:0.00, quantum_oscillator_strategy:0.00"
TRENT,1.0915043955227117,5325.14990234375,47,10.898043658043433,11.847055934515529,1.0915043955227117,1.6719027707478775,0.8830098095860182,10.896394003997155,16.579685619469604,0.6382978723404256,53.808510638297875,545.9961162680768,37.10001208089446,41.71549212228889,1.0204560241470522,"adaptive_momentum_filter_strategy:61.66, triple_moving_average_strategy:59.36, dual_thrust_strategy:34.17","simple_trend_reversal_strategy:-6.44, rsi_strategy:-8.55, keltner_channel_strategy:-14.27"
FORTIS,1.0890575560025497,698.3499755859375,47,11.01384435188213,6.8160049871722626,1.0890575560025497,1.7382829948663279,1.5510561228646569,11.008278252269658,16.97429409000141,0.5531914893617021,75.7872340425532,767.6820335842701,63.13936053537952,20.941305460709774,1.6418171766109022,"information_flow_strategy:61.69, elder_ray_strategy:56.09, triple_moving_average_strategy:44.47","dema_strategy:-4.53, schaff_trend_cycle_strategy:-5.61, hull_moving_average_strategy:-6.42"
INDIGO,1.081844540840575,5115.35009765625,47,9.177593074719216,6.627086195502418,1.081844540840575,1.5343888669447892,1.3297415430855557,9.172894021235045,12.106719392514977,0.6808510638297872,64.46808510638297,633.3545620844415,44.13700300189198,22.941544971509067,1.362906929427983,"information_flow_strategy:40.98, ultimate_oscillator_strategy:39.93, elder_ray_strategy:31.15","fisher_transform_strategy:-0.46, williams_vix_fix_strategy:-4.08, wavelet_momentum_strategy:-18.85"
GLAXO,1.071692444040991,2880.35009765625,47,12.905228585046302,11.225026688038142,1.071692444040991,1.7618310973062408,1.1031932946265188,12.902765702341933,16.64170303194369,0.7021276595744681,60.808510638297875,581.0266047856757,47.49491537014361,35.67142333551638,1.1267025272079843,"information_flow_strategy:50.95, ultimate_oscillator_strategy:50.61, kst_strategy:48.38","fisher_transform_strategy:-4.09, bollinger_bands_strategy:-9.64, hull_moving_average_strategy:-14.63"
BALRAMCHIN,1.0682773113181105,547.5,47,13.653957528192162,12.67158583766703,1.0682773113181105,1.8890724949441329,1.0338174527557031,13.648826706863728,16.499529198784984,0.7446808510638298,72.7872340425532,742.911213355531,45.920579684494655,36.55687095667813,1.125544966152151,"volume_price_trend_strategy:57.51, triple_moving_average_strategy:45.96, momentum_strategy:45.93","wavelet_momentum_strategy:-6.24, kalman_filter_strategy:-6.44, bollinger_bands_strategy:-8.70"
SUZLON,1.0476756435751022,56.65999984741211,47,15.552842132418942,14.005244809292547,1.0476756435751022,1.764820572831462,1.0651037073157372,15.548250572180885,20.198051172427704,0.6808510638297872,71.63829787234043,730.8440416642859,37.0253976741324,41.3105066404559,0.914050998309626,"adaptive_momentum_filter_strategy:62.80, triple_moving_average_strategy:55.25, ultimate_oscillator_strategy:52.85","bollinger_bands_strategy:-7.83, kalman_filter_strategy:-9.05, hull_moving_average_strategy:-13.19"
HINDZINC,1.0337145037602407,461.8999938964844,47,24.333214609159448,21.026319591073857,1.0337145037602407,1.9190646996042515,1.1083224998010885,24.328324784227398,28.70886626133046,0.6382978723404256,69.36170212765957,834.6655438407738,59.30306784574455,47.97485279781474,1.105117604341887,"adaptive_momentum_filter_strategy:77.92, dema_strategy:71.09, trix_strategy:70.20","bollinger_bands_strategy:-8.08, keltner_channel_strategy:-10.12, center_of_gravity_strategy:-11.37"
AFFLE,1.0101857677523205,1608.550048828125,47,11.599421741822425,8.404014862422853,1.0101857677523205,1.8116909237275303,1.324716287977619,11.593388701878318,13.168896165031105,0.7446808510638298,68.0,696.3496032247341,49.091668591045675,24.41091328193831,1.2686639197215526,"information_flow_strategy:47.40, dual_thrust_strategy:40.49, elder_ray_strategy:40.47","zeta_potential_strategy:0.00, quantum_oscillator_strategy:0.00, fisher_transform_strategy:-1.97"
POWERINDIA,1.0030961096375792,12653.650390625,47,15.624466423800843,10.42875686221271,1.0030961096375792,1.6416110606845633,1.4369448826647542,15.621098089739858,18.222022975808404,0.6808510638297872,26.382978723404257,389.6366098321144,80.21343685124698,40.30598547993058,1.2498212565712254,"information_flow_strategy:68.16, kst_strategy:51.92, volume_price_trend_strategy:43.57","zeta_potential_strategy:0.00, quantum_oscillator_strategy:0.00, fisher_transform_strategy:-2.84"
AAVAS,1.00096810151699,2084.050048828125,47,7.992725929046274,6.100514934622126,1.00096810151699,1.4046410548987656,1.2582946743529164,7.987836787983336,11.267090600402023,0.6382978723404256,66.17021276595744,619.1533853188373,46.91410081369878,15.833656205605063,1.5310974805103643,"adaptive_momentum_filter_strategy:36.87, information_flow_strategy:36.87, ultimate_oscillator_strategy:34.68","dpo_strategy:-2.79, trix_strategy:-2.90, momentum_strategy:-7.28"
COCHINSHIP,0.9886272324640425,1407.9000244140625,47,22.11392089183302,24.839037618193174,0.9886272324640425,1.8715285725301325,0.8529436933861361,22.10605090765641,36.6192979795365,0.6170212765957447,67.7872340425532,777.3871314177818,46.41171545886329,57.22794027946152,0.9165573171750057,"vortex_indicator_strategy:105.14, stochastic_momentum_strategy:101.91, momentum_strategy:95.00","kst_strategy:-18.62, bollinger_bands_strategy:-23.04, keltner_channel_strategy:-29.98"
CROMPTON,0.9872908903779949,353.95001220703125,47,11.639474616681467,10.564294412917107,0.9872908903779949,1.9528674247861446,1.0574580571182945,11.637180740281778,15.3469258580492,0.6808510638297872,65.1063829787234,705.7720534369287,31.945427707639485,32.68001213410411,0.9840606218508878,"volume_price_trend_strategy:39.90, adaptive_momentum_filter_strategy:39.60, vortex_indicator_strategy:39.25","bollinger_bands_strategy:-7.89, rsi_strategy:-8.76, keltner_channel_strategy:-12.56"
PPLPHARMA,0.9788818447453196,224.75,47,15.95544106698512,14.29669077310772,0.9788818447453196,1.6171600741017103,1.0703256255255382,15.949897564575032,19.472866399928847,0.723404255319149,70.65957446808511,726.083776547371,73.14334434119682,37.01243345753829,1.3507237438460538,"information_flow_strategy:62.95, adaptive_momentum_filter_strategy:62.34, triple_moving_average_strategy:57.52","mass_index_strategy:-1.03, relative_vigor_index_strategy:-1.69, kalman_filter_strategy:-10.48"
EMAMILTD,0.9778181961778233,579.9000244140625,47,13.296261090698081,12.723629527580687,0.9778181961778233,1.7335742821767701,1.0026792003651326,13.292115660463377,21.288448830753254,0.6170212765957447,64.63829787234043,691.9902438042825,33.53540326648026,37.05756199432501,0.8998228258133516,"price_channel_strategy:62.97, momentum_strategy:54.89, vortex_indicator_strategy:54.37","wavelet_momentum_strategy:-9.43, bollinger_bands_strategy:-17.21, rsi_strategy:-21.69"
AVANTIFEED,0.9610682757944561,913.6500244140625,47,14.164427103173427,9.158213684435271,0.9610682757944561,1.7051173228455265,1.4837673115240777,14.16098590988191,22.38463729059567,0.6382978723404256,75.25531914893617,702.9730636421368,83.80131164900106,28.626992258197152,1.4817582582769995,"information_flow_strategy:77.54, dual_thrust_strategy:74.71, ultimate_oscillator_strategy:73.63","schaff_trend_cycle_strategy:-5.67, psar_strategy:-6.53, adaptive_channel_strategy:-8.75"
AMBER,0.9560164430971847,7210.85009765625,47,16.671787405779305,11.129185312998903,0.9560164430971847,1.3510970728902898,1.4365073659872272,16.667528997979346,23.471177014407495,0.6808510638297872,59.02127659574468,587.5673604450632,95.46102187593763,31.588381881690474,1.5015914746222128,"information_flow_strategy:94.71, dual_thrust_strategy:82.51, elder_ray_strategy:69.88","wavelet_momentum_strategy:-5.33, kalman_filter_strategy:-8.51, momentum_strategy:-12.01"
RADICO,0.9516174483390212,2428.949951171875,47,9.662214848810912,8.812829054002853,0.9516174483390212,1.489667503796023,1.05265150650469,9.657010385388961,13.053544200584525,0.7021276595744681,71.1063829787234,680.8517172539895,40.472551564541234,27.443490891593463,1.1163995590573157,"elder_ray_strategy:45.88, information_flow_strategy:41.74, dual_thrust_strategy:40.23","stochastic_momentum_strategy:-1.30, trix_strategy:-8.37, kst_strategy:-15.44"
KFINTECH,0.9512644035047131,1029.5999755859375,47,20.504126912348887,19.381414357057817,0.9512644035047131,1.5541854677406022,1.013822939900998,20.4999395742642,26.304187349385163,0.6808510638297872,71.91489361702128,767.585252449198,66.43263376695951,49.642003995614,1.1550505286085944,"kst_strategy:109.16, ultimate_oscillator_strategy:76.22, dual_thrust_strategy:69.92","momentum_strategy:-4.59, mass_index_strategy:-5.25, wavelet_momentum_strategy:-11.86"
BHARTIARTL,0.9503409559798308,1733.4000244140625,47,6.812712017214118,5.475296214171153,0.9503409559798308,1.2396802798974562,1.1952521360889998,6.809410540328653,12.036671713465246,0.5957446808510638,71.25531914893617,698.2032568021733,43.18478362580649,13.886847414726375,1.629631148208372,"adaptive_momentum_filter_strategy:43.01, information_flow_strategy:43.01, elder_ray_strategy:35.52","dema_strategy:-5.93, volume_price_trend_strategy:-5.99, schaff_trend_cycle_strategy:-10.53"
FSL,0.9246772891444636,340.25,47,16.30647504194298,11.516108959814282,0.9246772891444636,1.4562901833159978,1.357909041909627,16.301331519457065,21.409828991154995,0.6595744680851063,75.74468085106383,794.3090875331799,71.88296067630174,30.64673673095042,1.3333781052456404,"elder_ray_strategy:72.32, information_flow_strategy:69.86, dual_thrust_strategy:67.97","schaff_trend_cycle_strategy:-3.52, wavelet_momentum_strategy:-6.24, hull_moving_average_strategy:-12.97"
TORNTPHARM,0.9025618299562546,3227.949951171875,47,6.0494141436646665,4.651618144539345,0.9025618299562546,1.3493279826076778,1.2494446688561158,6.045379485793099,7.273074052928217,0.6595744680851063,63.659574468085104,600.5696421729555,21.85245048922786,16.98183458076637,0.9367326922000845,"adaptive_momentum_filter_strategy:26.16, information_flow_strategy:26.16, elder_ray_strategy:21.46","fisher_transform_strategy:-0.63, relative_vigor_index_strategy:-1.69, wavelet_momentum_strategy:-2.72"
SUNPHARMA,0.8939079963523449,1734.699951171875,47,4.781156711776635,5.692699652086469,0.8939079963523449,1.3415396755607896,0.8070936129433,4.7764599440463416,6.664524568282019,0.5957446808510638,60.61702127659574,595.8229192699675,7.4536382969006,19.12860743788267,0.4578968657744361,"adaptive_channel_strategy:20.08, price_channel_strategy:17.32, stochastic_momentum_strategy:16.47","williams_vix_fix_strategy:-3.42, hull_moving_average_strategy:-4.01, relative_vigor_index_strategy:-5.93"
JUBLPHARMA,0.8914002228938565,895.9000244140625,47,13.526961345810463,12.916653914145112,0.8914002228938565,1.7319953586947394,1.0047919792264015,13.52424981111632,18.070646919576586,0.723404255319149,67.44680851063829,703.3044870358733,56.82239903315249,32.187547222968014,1.2030781065266585,"triple_moving_average_strategy:68.61, adaptive_momentum_filter_strategy:62.24, volatility_breakout_strategy:44.74","hull_moving_average_strategy:-5.39, kalman_filter_strategy:-10.01, rsi_strategy:-15.71"
LUPIN,0.8910109386165795,2027.949951171875,47,7.11878565550581,7.3728069087459644,0.8910109386165795,1.2566704620805933,0.9274616010534583,7.1161327634965605,7.622902611572469,0.6595744680851063,68.06382978723404,676.1660084696018,25.440547303370064,21.078002931602942,0.9363365611283019,"information_flow_strategy:26.32, elder_ray_strategy:26.00, dual_thrust_strategy:20.56","ehlers_fisher_strategy:-0.51, wavelet_momentum_strategy:-2.54, hull_moving_average_strategy:-4.04"
SHRIRAMFIN,0.8812999971209513,656.0,47,9.251596249169381,9.206826847990595,0.8812999971209513,1.3930992683555974,0.9648548375333028,9.246003809467721,10.504862642428337,0.723404255319149,71.29787234042553,701.6638118896484,41.105134307411205,26.973938421195843,1.1191551904947652,"ultimate_oscillator_strategy:38.51, elder_ray_strategy:38.11, information_flow_strategy:37.11","mass_index_strategy:-0.38, hull_moving_average_strategy:-2.03, wavelet_momentum_strategy:-9.14"
CHAMBLFERT,0.8639079817254917,625.5,47,13.3105906505792,9.541942289559708,0.8639079817254917,1.2060672797582714,1.3384524179655692,13.30614066753793,19.002248206020678,0.6808510638297872,75.14893617021276,740.1962438218139,77.91022420382629,19.807448847116945,1.426406052020074,"information_flow_strategy:70.88, ultimate_oscillator_strategy:69.83, elder_ray_strategy:63.36","schaff_trend_cycle_strategy:-5.37, hull_moving_average_strategy:-7.26, volatility_breakout_strategy:-7.82"
GODREJIND,0.8346906187289833,1134.1500244140625,47,11.130491227578986,10.733077233230306,0.8346906187289833,1.3722512866434706,0.9954043951539889,11.126622882882618,20.141839061656324,0.5531914893617021,69.91489361702128,710.9715968199384,43.49972283775219,35.32571538889458,1.0364622482807324,"kst_strategy:69.04, dual_thrust_strategy:58.92, adaptive_channel_strategy:56.98","kalman_filter_strategy:-14.12, williams_vix_fix_strategy:-21.64, momentum_strategy:-22.38"
MOTHERSON,0.8185172740441159,130.9600067138672,47,9.351084425067802,15.413531817119223,0.8185172740441159,1.1312543160274466,0.5825152991078423,9.345740416813463,17.41114912799701,0.574468085106383,67.08510638297872,722.8663280415636,9.898354910583818,45.01627495013481,0.4364533121576382,"vortex_indicator_strategy:44.93, adaptive_momentum_filter_strategy:44.26, price_channel_strategy:38.34","bollinger_bands_strategy:-21.95, rsi_strategy:-24.06, keltner_channel_strategy:-25.93"
M&M,0.7995055682231145,2665.800048828125,47,8.93702413951496,8.710515729312142,0.7995055682231145,1.2915182192219374,0.9852102525762263,8.932461314564796,9.65630856233753,0.7446808510638298,68.55319148936171,725.7234022138879,40.156022183922936,19.494876552023747,1.1757134734493768,"information_flow_strategy:32.11, complex_network_strategy:32.11, adaptive_momentum_filter_strategy:30.56","mass_index_strategy:-0.72, simple_trend_reversal_strategy:-1.11, center_of_gravity_strategy:-5.27"
HSCL,0.784047230799549,424.3500061035156,47,10.635879359724498,15.548947527857074,0.784047230799549,1.205855505547397,0.6566290632797758,10.632952001626204,16.432962085345505,0.6382978723404256,69.76595744680851,739.4299849288615,34.61501450404532,40.29358587772964,0.8971645057214712,"adaptive_momentum_filter_strategy:53.37, volatility_breakout_strategy:47.89, kst_strategy:46.17","williams_vix_fix_strategy:-8.51, hull_moving_average_strategy:-13.87, keltner_channel_strategy:-14.84"
ASTERDM,0.77528188875904,483.5,47,6.975369703324841,7.357193098929211,0.77528188875904,1.095280026036,0.9107292986479617,6.973676062427939,10.380565803264403,0.723404255319149,68.93617021276596,661.4850108733481,55.94531288372182,24.19708371193911,1.43781250117174,"information_flow_strategy:39.25, elder_ray_strategy:37.67, ultimate_oscillator_strategy:33.24","momentum_strategy:-0.10, volume_price_trend_strategy:-0.10, keltner_channel_strategy:-0.74"
SBICARD,0.7738453801967816,881.0999755859375,47,5.201262650558802,5.672932317511607,0.7738453801967816,1.3399514497063942,0.8810015937661946,5.199166704539192,7.238287592453488,0.6170212765957447,70.48936170212765,667.5752641419755,28.440161111373087,17.554653850016635,1.1892417992009807,"dual_thrust_strategy:23.63, information_flow_strategy:22.84, elder_ray_strategy:22.09","dpo_strategy:-2.38, vortex_indicator_strategy:-2.55, williams_vix_fix_strategy:-5.08"
SOLARINDS,0.7733110791543323,11244.0,47,5.032472244753672,6.088713746530168,0.7733110791543323,1.0080804561989547,0.7942274058028534,5.02896477329205,6.783610878305478,0.6170212765957447,30.148936170212767,364.8149018035239,28.951062829206453,30.358392971489813,0.835335973025394,"information_flow_strategy:28.31, triple_moving_average_strategy:18.08, psar_strategy:16.92","momentum_strategy:-1.96, trix_strategy:-2.55, schaff_trend_cycle_strategy:-4.64"
BDL,0.7641216771869144,1281.4000244140625,47,12.681119770933979,17.266492691826297,0.7641216771869144,0.9742930297748906,0.7047642832309388,12.675936515214643,19.272110633890794,0.6382978723404256,67.38297872340425,705.1433506586602,45.80435488119679,46.43958636538593,0.9735020557688913,"triple_moving_average_strategy:57.00, volume_price_trend_strategy:56.62, ultimate_oscillator_strategy:50.59","keltner_channel_strategy:-12.51, kst_strategy:-16.82, kalman_filter_strategy:-25.18"
